year_month,district,okrug,secondary_price_per_sqm,newbuild_price_per_sqm,rental_price_per_sqm_monthly,n_listings_secondary,n_listings_newbuild,n_listings_rental,cbr_key_rate_pct,avg_mortgage_rate_pct
2021-09,Levoberezhny,SAO,250200,267500,1042,155,19,113,8.5,11.0
2021-10,Levoberezhny,SAO,258800,290000,1078,37,36,115,8.5,11.0
2021-11,Levoberezhny,SAO,252400,268900,1052,121,56,15,8.5,11.0
2021-12,Levoberezhny,SAO,254100,295000,1059,67,59,61,8.5,11.0
2022-01,Levoberezhny,SAO,270900,297300,1129,102,74,32,20.0,22.5
2022-02,Levoberezhny,SAO,245400,270900,1022,87,44,57,20.0,22.5
2022-03,Levoberezhny,SAO,255400,272600,1064,61,41,10,20.0,22.5
2022-04,Levoberezhny,SAO,262100,286900,1092,153,61,17,9.5,12.0
2022-05,Levoberezhny,SAO,262500,293000,1094,141,46,58,9.5,12.0
2022-06,Levoberezhny,SAO,252900,277100,1054,95,61,50,9.5,12.0
2022-07,Levoberezhny,SAO,258500,293100,1077,57,36,86,9.5,12.0
2022-08,Levoberezhny,SAO,258600,287500,1077,146,70,42,9.5,12.0
2022-09,Levoberezhny,SAO,272600,297200,1136,186,74,117,9.5,12.0
2022-10,Levoberezhny,SAO,264500,286800,1102,71,39,43,7.5,10.0
2022-11,Levoberezhny,SAO,272400,297100,1135,173,43,34,7.5,10.0
2022-12,Levoberezhny,SAO,271000,294900,1129,150,24,101,7.5,10.0
2023-01,Levoberezhny,SAO,272900,308200,1137,92,79,101,7.5,10.0
2023-02,Levoberezhny,SAO,272300,303200,1135,100,14,28,7.5,10.0
2023-03,Levoberezhny,SAO,279900,305600,1166,29,67,102,7.5,10.0
2023-04,Levoberezhny,SAO,282600,327300,1177,52,27,28,7.5,10.0
2023-05,Levoberezhny,SAO,291400,321900,1214,49,75,30,7.5,10.0
2023-06,Levoberezhny,SAO,278500,308200,1160,33,9,83,7.5,10.0
2023-07,Levoberezhny,SAO,282800,304100,1178,116,79,31,13.0,15.5
2023-08,Levoberezhny,SAO,280000,300700,1167,93,12,77,13.0,15.5
2023-09,Levoberezhny,SAO,299800,343600,1249,38,11,69,13.0,15.5
2023-10,Levoberezhny,SAO,290900,301200,1212,164,46,68,13.0,15.5
2023-11,Levoberezhny,SAO,288900,311500,1204,56,63,54,13.0,15.5
2023-12,Levoberezhny,SAO,301100,352700,1255,155,72,82,13.0,15.5
2024-01,Levoberezhny,SAO,298000,334600,1242,112,57,112,16.0,18.5
2024-02,Levoberezhny,SAO,296800,318100,1237,56,29,100,16.0,18.5
2024-03,Levoberezhny,SAO,298400,322900,1243,163,72,101,16.0,18.5
2024-04,Levoberezhny,SAO,274900,298700,1145,59,74,37,16.0,18.5
2024-05,Levoberezhny,SAO,295900,331600,1233,41,71,35,16.0,18.5
2024-06,Levoberezhny,SAO,308900,319900,1287,22,72,79,16.0,18.5
2024-07,Levoberezhny,SAO,288800,319500,1203,50,52,28,16.0,18.5
2024-08,Levoberezhny,SAO,284700,323800,1186,50,73,53,16.0,18.5
2024-09,Levoberezhny,SAO,287700,316500,1199,154,31,23,16.0,18.5
2024-10,Levoberezhny,SAO,293000,316700,1221,88,10,111,21.0,23.5
2024-11,Levoberezhny,SAO,297200,320900,1238,95,60,76,21.0,23.5
2024-12,Levoberezhny,SAO,278100,303300,1159,80,6,49,21.0,23.5
2025-01,Levoberezhny,SAO,293000,313200,1221,133,65,106,21.0,23.5
2025-02,Levoberezhny,SAO,293200,315900,1222,166,59,34,21.0,23.5
2025-03,Levoberezhny,SAO,306100,353900,1275,152,64,60,21.0,23.5
2025-04,Levoberezhny,SAO,286700,320700,1195,73,19,37,21.0,23.5
2025-05,Levoberezhny,SAO,288000,317200,1200,32,25,65,21.0,23.5
2025-06,Levoberezhny,SAO,291500,337500,1215,130,27,82,21.0,23.5
2025-07,Levoberezhny,SAO,283100,310400,1180,105,32,41,17.0,19.5
2025-08,Levoberezhny,SAO,292400,323500,1218,196,7,98,17.0,19.5
2025-09,Levoberezhny,SAO,297800,319900,1241,86,40,75,17.0,19.5
2025-10,Levoberezhny,SAO,292000,328500,1217,136,8,91,17.0,19.5
2025-11,Levoberezhny,SAO,291200,315600,1213,50,53,87,17.0,19.5
2025-12,Levoberezhny,SAO,297300,324600,1239,86,25,67,17.0,19.5
2026-01,Levoberezhny,SAO,301200,321000,1255,166,27,104,17.0,19.5
2026-02,Levoberezhny,SAO,299900,330600,1250,173,60,35,17.0,19.5
2026-03,Levoberezhny,SAO,286800,306600,1195,81,15,80,17.0,19.5
2026-04,Levoberezhny,SAO,292100,297300,1217,86,19,95,17.0,19.5
2020-01,Molzhaninovsky,SAO,152500,170000,636,184,75,107,6.0,8.5
2020-02,Molzhaninovsky,SAO,155300,167500,647,133,58,72,6.0,8.5
2020-03,Molzhaninovsky,SAO,163000,178700,679,112,41,118,6.0,8.5
2020-04,Molzhaninovsky,SAO,159200,182500,663,94,68,54,4.25,6.75
2020-05,Molzhaninovsky,SAO,161600,177200,673,50,66,78,4.25,6.75
2020-06,Molzhaninovsky,SAO,164500,186900,686,197,54,99,4.25,6.75
2020-07,Molzhaninovsky,SAO,167700,184900,699,181,43,105,4.25,6.75
2020-08,Molzhaninovsky,SAO,164700,188000,686,178,62,60,4.25,6.75
2020-09,Molzhaninovsky,SAO,174500,189200,727,41,36,25,4.25,6.75
2020-10,Molzhaninovsky,SAO,174300,187500,726,80,19,102,4.25,6.75
2020-11,Molzhaninovsky,SAO,175500,189200,731,147,17,15,4.25,6.75
2020-12,Molzhaninovsky,SAO,174100,198400,726,62,65,31,4.25,6.75
2021-01,Molzhaninovsky,SAO,189200,205800,788,195,17,12,4.25,6.75
2021-02,Molzhaninovsky,SAO,180800,195300,753,127,34,37,4.25,6.75
2021-03,Molzhaninovsky,SAO,185400,199000,773,162,41,42,4.25,6.75
2021-04,Molzhaninovsky,SAO,182700,202900,761,186,67,73,8.5,11.0
2021-05,Molzhaninovsky,SAO,189800,212400,791,130,15,116,8.5,11.0
2021-06,Molzhaninovsky,SAO,189500,199300,790,119,61,13,8.5,11.0
2021-07,Molzhaninovsky,SAO,191900,207200,800,178,6,83,8.5,11.0
2021-08,Molzhaninovsky,SAO,199800,225600,833,102,9,34,8.5,11.0
2021-09,Molzhaninovsky,SAO,206500,232100,860,161,78,53,8.5,11.0
2021-10,Molzhaninovsky,SAO,206800,232500,861,183,54,116,8.5,11.0
2021-11,Molzhaninovsky,SAO,206700,218100,861,124,63,96,8.5,11.0
2021-12,Molzhaninovsky,SAO,211300,235400,880,183,71,91,8.5,11.0
2022-01,Molzhaninovsky,SAO,214700,235200,895,122,40,49,20.0,22.5
2022-02,Molzhaninovsky,SAO,218800,234200,912,97,64,18,20.0,22.5
2022-03,Molzhaninovsky,SAO,204900,227400,854,115,35,105,20.0,22.5
2022-04,Molzhaninovsky,SAO,216800,236900,903,84,9,47,9.5,12.0
2022-05,Molzhaninovsky,SAO,193900,212800,808,65,17,66,9.5,12.0
2022-06,Molzhaninovsky,SAO,200700,223300,836,39,50,45,9.5,12.0
2022-07,Molzhaninovsky,SAO,209400,239800,872,49,66,19,9.5,12.0
2022-08,Molzhaninovsky,SAO,200300,217000,835,131,68,34,9.5,12.0
2022-09,Molzhaninovsky,SAO,211300,237300,880,54,31,18,9.5,12.0
2022-10,Molzhaninovsky,SAO,206700,225000,861,93,44,19,7.5,10.0
2022-11,Molzhaninovsky,SAO,211900,236100,883,117,36,14,7.5,10.0
2022-12,Molzhaninovsky,SAO,218900,228500,912,149,18,77,7.5,10.0
2023-01,Molzhaninovsky,SAO,221200,240900,922,131,53,23,7.5,10.0
2023-02,Molzhaninovsky,SAO,219000,240500,912,58,36,24,7.5,10.0
2023-03,Molzhaninovsky,SAO,209300,229800,872,30,47,26,7.5,10.0
2023-04,Molzhaninovsky,SAO,220000,253300,917,57,26,19,7.5,10.0
2023-05,Molzhaninovsky,SAO,222800,237600,928,36,59,73,7.5,10.0
2023-06,Molzhaninovsky,SAO,224300,250100,935,144,8,14,7.5,10.0
2023-07,Molzhaninovsky,SAO,228200,249200,951,80,64,56,13.0,15.5
2023-08,Molzhaninovsky,SAO,223400,237800,931,59,19,93,13.0,15.5
2023-09,Molzhaninovsky,SAO,248400,268700,1035,71,58,46,13.0,15.5
2023-10,Molzhaninovsky,SAO,235300,264300,980,59,33,62,13.0,15.5
2023-11,Molzhaninovsky,SAO,234800,258900,978,198,48,31,13.0,15.5
2023-12,Molzhaninovsky,SAO,243200,268300,1013,82,75,40,13.0,15.5
2024-01,Molzhaninovsky,SAO,226000,240400,942,31,70,18,16.0,18.5
2024-02,Molzhaninovsky,SAO,236200,254600,984,75,37,25,16.0,18.5
2024-03,Molzhaninovsky,SAO,238600,261400,994,96,35,20,16.0,18.5
2024-04,Molzhaninovsky,SAO,231100,246600,963,138,65,107,16.0,18.5
2024-05,Molzhaninovsky,SAO,241500,267000,1006,165,15,111,16.0,18.5
2024-06,Molzhaninovsky,SAO,252400,267000,1052,180,67,61,16.0,18.5
2024-07,Molzhaninovsky,SAO,232700,263800,969,33,17,80,16.0,18.5
2024-08,Molzhaninovsky,SAO,241100,268500,1005,40,46,12,16.0,18.5
2024-09,Molzhaninovsky,SAO,244900,274900,1020,58,32,87,16.0,18.5
2024-10,Molzhaninovsky,SAO,246900,270300,1029,76,36,95,21.0,23.5
2024-11,Molzhaninovsky,SAO,235500,256800,981,157,79,52,21.0,23.5
2024-12,Molzhaninovsky,SAO,237500,264300,990,184,65,65,21.0,23.5
2025-01,Molzhaninovsky,SAO,229400,248000,956,158,62,53,21.0,23.5
2025-02,Molzhaninovsky,SAO,241400,269700,1006,166,78,93,21.0,23.5
2025-03,Molzhaninovsky,SAO,240600,278400,1003,125,72,30,21.0,23.5
2025-04,Molzhaninovsky,SAO,241000,274600,1004,189,34,92,21.0,23.5
2025-05,Molzhaninovsky,SAO,234900,247600,979,47,49,86,21.0,23.5
2025-06,Molzhaninovsky,SAO,239700,257100,999,43,10,46,21.0,23.5
2025-07,Molzhaninovsky,SAO,228000,241700,950,31,75,42,17.0,19.5
2025-08,Molzhaninovsky,SAO,236200,255100,984,48,25,88,17.0,19.5
2025-09,Molzhaninovsky,SAO,231500,250400,964,87,62,52,17.0,19.5
2025-10,Molzhaninovsky,SAO,228500,257400,952,151,76,113,17.0,19.5
2025-11,Molzhaninovsky,SAO,237800,258000,991,107,51,25,17.0,19.5
2025-12,Molzhaninovsky,SAO,223200,252000,930,121,79,59,17.0,19.5
2026-01,Molzhaninovsky,SAO,242300,279000,1010,81,41,79,17.0,19.5
2026-02,Molzhaninovsky,SAO,236600,265900,986,176,71,106,17.0,19.5
2026-03,Molzhaninovsky,SAO,237400,245000,989,87,27,34,17.0,19.5
2026-04,Molzhaninovsky,SAO,251700,267200,1049,121,13,39,17.0,19.5
2020-01,Savyolovsky,SAO,237300,263400,989,169,69,39,6.0,8.5
2020-02,Savyolovsky,SAO,256900,277700,1070,152,72,53,6.0,8.5
2020-03,Savyolovsky,SAO,255200,292800,1063,163,10,115,6.0,8.5
2020-04,Savyolovsky,SAO,258600,289600,1078,43,61,62,4.25,6.75
2020-05,Savyolovsky,SAO,258000,289600,1075,92,9,37,4.25,6.75
2020-06,Savyolovsky,SAO,260800,282000,1087,140,51,119,4.25,6.75
2020-07,Savyolovsky,SAO,271600,299300,1131,20,31,116,4.25,6.75
2020-08,Savyolovsky,SAO,267700,301600,1115,96,62,110,4.25,6.75
2020-09,Savyolovsky,SAO,258700,282100,1078,60,29,40,4.25,6.75
2020-10,Savyolovsky,SAO,276600,309000,1152,108,79,119,4.25,6.75
2020-11,Savyolovsky,SAO,296200,314600,1234,162,51,83,4.25,6.75
2020-12,Savyolovsky,SAO,282800,304400,1178,168,35,49,4.25,6.75
2021-01,Savyolovsky,SAO,294200,332700,1226,176,35,78,4.25,6.75
2021-02,Savyolovsky,SAO,299400,326500,1247,138,28,64,4.25,6.75
2021-03,Savyolovsky,SAO,290600,320400,1211,94,41,68,4.25,6.75
2021-04,Savyolovsky,SAO,299800,333400,1249,140,16,40,8.5,11.0
2021-05,Savyolovsky,SAO,305400,331000,1273,178,59,66,8.5,11.0
2021-06,Savyolovsky,SAO,306500,341300,1277,88,48,89,8.5,11.0
2021-07,Savyolovsky,SAO,326500,352700,1360,71,60,52,8.5,11.0
2021-08,Savyolovsky,SAO,318700,342900,1328,125,14,87,8.5,11.0
2021-09,Savyolovsky,SAO,322200,353600,1342,78,27,112,8.5,11.0
2021-10,Savyolovsky,SAO,327300,364300,1364,43,9,97,8.5,11.0
2021-11,Savyolovsky,SAO,329400,368000,1372,106,23,91,8.5,11.0
2021-12,Savyolovsky,SAO,337100,379600,1404,149,17,42,8.5,11.0
2022-01,Savyolovsky,SAO,352700,409300,1470,172,27,26,20.0,22.5
2022-02,Savyolovsky,SAO,333900,354400,1391,185,29,39,20.0,22.5
2022-03,Savyolovsky,SAO,325700,350700,1357,23,28,51,20.0,22.5
2022-04,Savyolovsky,SAO,313000,337500,1304,55,71,79,9.5,12.0
2022-05,Savyolovsky,SAO,329000,358400,1371,35,75,26,9.5,12.0
2022-06,Savyolovsky,SAO,329400,367400,1373,70,76,113,9.5,12.0
2022-07,Savyolovsky,SAO,327600,349800,1365,150,28,45,9.5,12.0
2022-08,Savyolovsky,SAO,336700,370500,1403,124,28,85,9.5,12.0
2022-09,Savyolovsky,SAO,344000,381900,1433,76,72,89,9.5,12.0
2022-10,Savyolovsky,SAO,334900,354600,1395,102,25,77,7.5,10.0
2022-11,Savyolovsky,SAO,336800,383600,1403,39,67,51,7.5,10.0
2022-12,Savyolovsky,SAO,350400,382600,1460,89,42,42,7.5,10.0
2023-01,Savyolovsky,SAO,341100,382400,1421,101,37,62,7.5,10.0
2023-02,Savyolovsky,SAO,353700,396800,1474,136,68,72,7.5,10.0
2023-03,Savyolovsky,SAO,349700,369400,1457,78,7,68,7.5,10.0
2023-04,Savyolovsky,SAO,345500,369200,1440,72,58,72,7.5,10.0
2023-05,Savyolovsky,SAO,371500,397200,1548,181,17,54,7.5,10.0
2023-06,Savyolovsky,SAO,358400,380000,1494,193,47,29,7.5,10.0
2023-07,Savyolovsky,SAO,360600,414200,1502,25,78,39,13.0,15.5
2023-08,Savyolovsky,SAO,370000,413200,1542,129,70,40,13.0,15.5
2023-09,Savyolovsky,SAO,364300,393400,1518,46,38,12,13.0,15.5
2023-10,Savyolovsky,SAO,378000,417200,1575,67,44,44,13.0,15.5
2023-11,Savyolovsky,SAO,366200,395300,1526,115,48,10,13.0,15.5
2023-12,Savyolovsky,SAO,375300,402700,1564,61,61,62,13.0,15.5
2024-01,Savyolovsky,SAO,388600,456700,1619,89,54,56,16.0,18.5
2024-02,Savyolovsky,SAO,362400,403200,1510,160,76,101,16.0,18.5
2024-03,Savyolovsky,SAO,377200,403500,1572,37,49,64,16.0,18.5
2024-04,Savyolovsky,SAO,381400,428100,1589,49,53,15,16.0,18.5
2024-05,Savyolovsky,SAO,382500,406200,1594,107,23,96,16.0,18.5
2024-06,Savyolovsky,SAO,394900,449300,1645,196,27,84,16.0,18.5
2024-07,Savyolovsky,SAO,389100,456000,1621,40,20,64,16.0,18.5
2024-08,Savyolovsky,SAO,378500,397700,1577,196,14,59,16.0,18.5
2024-09,Savyolovsky,SAO,373900,415100,1558,122,66,106,16.0,18.5
2024-10,Savyolovsky,SAO,393800,456500,1641,38,26,84,21.0,23.5
2024-11,Savyolovsky,SAO,363200,401000,1513,60,21,37,21.0,23.5
2024-12,Savyolovsky,SAO,367200,400400,1530,191,51,87,21.0,23.5
2025-01,Savyolovsky,SAO,373700,413500,1557,51,9,105,21.0,23.5
2025-02,Savyolovsky,SAO,369300,412700,1539,196,76,60,21.0,23.5
2025-03,Savyolovsky,SAO,384100,438600,1601,77,74,64,21.0,23.5
2025-04,Savyolovsky,SAO,345600,379000,1440,36,39,101,21.0,23.5
2025-05,Savyolovsky,SAO,376400,409600,1568,165,26,12,21.0,23.5
2025-06,Savyolovsky,SAO,378200,392800,1576,136,77,23,21.0,23.5
2025-07,Savyolovsky,SAO,376600,412900,1569,149,22,46,17.0,19.5
2025-08,Savyolovsky,SAO,375400,419400,1564,145,71,100,17.0,19.5
2025-09,Savyolovsky,SAO,371100,411800,1546,148,78,60,17.0,19.5
2025-10,Savyolovsky,SAO,368600,418200,1536,126,10,108,17.0,19.5
2025-11,Savyolovsky,SAO,379300,404500,1581,134,39,53,17.0,19.5
2025-12,Savyolovsky,SAO,367500,409900,1531,107,54,80,17.0,19.5
2026-01,Savyolovsky,SAO,371200,397300,1547,143,46,99,17.0,19.5
2026-02,Savyolovsky,SAO,360500,400200,1502,183,8,17,17.0,19.5
2026-03,Savyolovsky,SAO,381100,413000,1588,55,26,88,17.0,19.5
2026-04,Savyolovsky,SAO,382800,422100,1595,57,26,54,17.0,19.5
2020-01,Sokol,SAO,255900,282100,1066,123,59,84,6.0,8.5
2020-02,Sokol,SAO,257200,289100,1072,82,71,75,6.0,8.5
2020-03,Sokol,SAO,261400,288800,1089,131,71,77,6.0,8.5
2020-04,Sokol,SAO,251500,278900,1048,80,48,114,4.25,6.75
2020-05,Sokol,SAO,276800,308400,1153,22,33,83,4.25,6.75
2020-06,Sokol,SAO,285400,331600,1189,20,60,114,4.25,6.75
2020-07,Sokol,SAO,266700,290100,1111,167,45,65,4.25,6.75
2020-08,Sokol,SAO,283800,306400,1183,135,11,50,4.25,6.75
2020-09,Sokol,SAO,270500,294200,1127,116,6,53,4.25,6.75
2020-10,Sokol,SAO,281200,308800,1172,41,49,57,4.25,6.75
2020-11,Sokol,SAO,293200,320600,1222,43,45,60,4.25,6.75
2020-12,Sokol,SAO,291500,320200,1215,44,73,54,4.25,6.75
2021-01,Sokol,SAO,295100,318000,1230,68,31,114,4.25,6.75
2021-02,Sokol,SAO,299400,331700,1247,119,50,111,4.25,6.75
2021-03,Sokol,SAO,309700,340100,1290,178,67,87,4.25,6.75
2021-04,Sokol,SAO,311700,340300,1299,86,40,84,8.5,11.0
2021-05,Sokol,SAO,311000,347200,1296,45,51,27,8.5,11.0
2021-06,Sokol,SAO,321900,341400,1341,139,38,72,8.5,11.0
2021-07,Sokol,SAO,329900,378100,1374,138,22,49,8.5,11.0
2021-08,Sokol,SAO,319100,353400,1330,106,66,80,8.5,11.0
2021-09,Sokol,SAO,328600,369800,1369,89,60,85,8.5,11.0
2021-10,Sokol,SAO,343700,371900,1432,150,43,60,8.5,11.0
2021-11,Sokol,SAO,354300,390400,1476,83,29,60,8.5,11.0
2021-12,Sokol,SAO,346800,396800,1445,104,59,23,8.5,11.0
2022-01,Sokol,SAO,368600,421100,1536,180,62,93,20.0,22.5
2022-02,Sokol,SAO,345300,378600,1439,116,76,21,20.0,22.5
2022-03,Sokol,SAO,332700,377000,1386,125,17,98,20.0,22.5
2022-04,Sokol,SAO,336300,367800,1401,53,53,25,9.5,12.0
2022-05,Sokol,SAO,343800,372000,1433,180,55,19,9.5,12.0
2022-06,Sokol,SAO,339200,366100,1413,56,78,20,9.5,12.0
2022-07,Sokol,SAO,331500,374000,1381,159,49,97,9.5,12.0
2022-08,Sokol,SAO,344400,400900,1435,41,65,118,9.5,12.0
2022-09,Sokol,SAO,341500,361800,1423,126,75,49,9.5,12.0
2022-10,Sokol,SAO,357000,381500,1487,136,35,21,7.5,10.0
2022-11,Sokol,SAO,357200,395200,1488,73,16,117,7.5,10.0
2022-12,Sokol,SAO,342600,383000,1428,73,42,41,7.5,10.0
2023-01,Sokol,SAO,356900,381300,1487,174,60,71,7.5,10.0
2023-02,Sokol,SAO,371000,382000,1546,174,70,10,7.5,10.0
2023-03,Sokol,SAO,362800,377100,1512,104,45,82,7.5,10.0
2023-04,Sokol,SAO,366800,399900,1528,49,8,44,7.5,10.0
2023-05,Sokol,SAO,380900,432600,1587,75,43,113,7.5,10.0
2023-06,Sokol,SAO,381500,429300,1590,87,12,26,7.5,10.0
2023-07,Sokol,SAO,369900,405000,1541,78,63,70,13.0,15.5
2023-08,Sokol,SAO,378900,426700,1579,144,39,97,13.0,15.5
2023-09,Sokol,SAO,392200,445300,1634,149,53,61,13.0,15.5
2023-10,Sokol,SAO,369600,411800,1540,189,28,40,13.0,15.5
2023-11,Sokol,SAO,386000,421500,1608,37,64,92,13.0,15.5
2023-12,Sokol,SAO,381000,435500,1587,159,14,116,13.0,15.5
2024-01,Sokol,SAO,381900,421100,1591,102,72,116,16.0,18.5
2024-02,Sokol,SAO,398200,449400,1659,97,26,80,16.0,18.5
2024-03,Sokol,SAO,382800,409100,1595,104,21,104,16.0,18.5
2024-04,Sokol,SAO,391000,419300,1629,175,27,77,16.0,18.5
2024-05,Sokol,SAO,393500,439800,1640,38,55,18,16.0,18.5
2024-06,Sokol,SAO,406100,456600,1692,118,6,115,16.0,18.5
2024-07,Sokol,SAO,414500,447100,1727,163,77,14,16.0,18.5
2024-08,Sokol,SAO,400000,433600,1667,153,58,97,16.0,18.5
2024-09,Sokol,SAO,390300,430300,1626,179,68,63,16.0,18.5
2024-10,Sokol,SAO,383000,423900,1596,160,18,39,21.0,23.5
2024-11,Sokol,SAO,386200,413800,1609,154,46,72,21.0,23.5
2024-12,Sokol,SAO,375000,406300,1563,161,55,62,21.0,23.5
2025-01,Sokol,SAO,387200,431600,1613,41,31,51,21.0,23.5
2025-02,Sokol,SAO,376800,422600,1570,90,68,43,21.0,23.5
2025-03,Sokol,SAO,383300,431600,1597,191,67,115,21.0,23.5
2025-04,Sokol,SAO,373800,401200,1557,131,79,118,21.0,23.5
2025-05,Sokol,SAO,368800,413700,1537,163,56,64,21.0,23.5
2025-06,Sokol,SAO,386400,429300,1610,117,43,60,21.0,23.5
2025-07,Sokol,SAO,387200,416900,1613,82,55,108,17.0,19.5
2025-08,Sokol,SAO,383900,437400,1600,37,7,101,17.0,19.5
2025-09,Sokol,SAO,405400,458100,1689,158,12,20,17.0,19.5
2025-10,Sokol,SAO,388600,426400,1619,140,60,59,17.0,19.5
2025-11,Sokol,SAO,393200,439000,1638,149,21,82,17.0,19.5
2025-12,Sokol,SAO,395800,437700,1649,153,40,96,17.0,19.5
2026-01,Sokol,SAO,395400,428400,1647,90,22,98,17.0,19.5
2026-02,Sokol,SAO,388400,434600,1618,175,32,54,17.0,19.5
2026-03,Sokol,SAO,386800,460500,1612,64,75,81,17.0,19.5
2026-04,Sokol,SAO,393900,429800,1641,140,74,76,17.0,19.5
2020-01,Timiryazevsky,SAO,218200,238500,909,58,22,66,6.0,8.5
2020-02,Timiryazevsky,SAO,222000,238700,925,70,74,96,6.0,8.5
2020-03,Timiryazevsky,SAO,242500,267900,1010,25,21,110,6.0,8.5
2020-04,Timiryazevsky,SAO,223400,251500,931,21,19,61,4.25,6.75
2020-05,Timiryazevsky,SAO,228700,239900,953,147,58,67,4.25,6.75
2020-06,Timiryazevsky,SAO,240100,271500,1001,141,77,40,4.25,6.75
2020-07,Timiryazevsky,SAO,237700,268100,991,81,52,26,4.25,6.75
2020-08,Timiryazevsky,SAO,252000,274800,1050,43,70,89,4.25,6.75
2020-09,Timiryazevsky,SAO,240300,254800,1001,123,36,20,4.25,6.75
2020-10,Timiryazevsky,SAO,250100,278400,1042,96,26,19,4.25,6.75
2020-11,Timiryazevsky,SAO,247200,272300,1030,96,38,51,4.25,6.75
2020-12,Timiryazevsky,SAO,256600,284600,1069,81,12,102,4.25,6.75
2021-01,Timiryazevsky,SAO,249000,270800,1038,48,19,117,4.25,6.75
2021-02,Timiryazevsky,SAO,262900,299200,1096,144,59,36,4.25,6.75
2021-03,Timiryazevsky,SAO,278500,300800,1160,78,67,40,4.25,6.75
2021-04,Timiryazevsky,SAO,293400,327100,1223,100,14,49,8.5,11.0
2021-05,Timiryazevsky,SAO,278400,304800,1160,160,9,40,8.5,11.0
2021-06,Timiryazevsky,SAO,282300,321100,1176,76,41,79,8.5,11.0
2021-07,Timiryazevsky,SAO,277800,320400,1157,167,36,60,8.5,11.0
2021-08,Timiryazevsky,SAO,287800,324200,1199,196,70,82,8.5,11.0
2021-09,Timiryazevsky,SAO,285500,319800,1189,26,10,31,8.5,11.0
2021-10,Timiryazevsky,SAO,301400,327500,1256,196,69,60,8.5,11.0
2021-11,Timiryazevsky,SAO,281400,315400,1172,172,70,81,8.5,11.0
2021-12,Timiryazevsky,SAO,302000,330300,1258,164,5,56,8.5,11.0
2022-01,Timiryazevsky,SAO,320900,336600,1337,174,56,80,20.0,22.5
2022-02,Timiryazevsky,SAO,316900,354700,1320,167,72,93,20.0,22.5
2022-03,Timiryazevsky,SAO,286300,302600,1193,145,77,37,20.0,22.5
2022-04,Timiryazevsky,SAO,291100,327600,1213,94,25,79,9.5,12.0
2022-05,Timiryazevsky,SAO,293300,320400,1222,106,38,67,9.5,12.0
2022-06,Timiryazevsky,SAO,285800,316800,1191,107,34,80,9.5,12.0
2022-07,Timiryazevsky,SAO,294700,329300,1228,193,11,44,9.5,12.0
2022-08,Timiryazevsky,SAO,300300,333700,1251,100,63,41,9.5,12.0
2022-09,Timiryazevsky,SAO,302200,328600,1259,73,60,64,9.5,12.0
2022-10,Timiryazevsky,SAO,313100,347500,1305,152,30,54,7.5,10.0
2022-11,Timiryazevsky,SAO,315800,346800,1316,63,61,106,7.5,10.0
2022-12,Timiryazevsky,SAO,313500,336200,1306,103,55,111,7.5,10.0
2023-01,Timiryazevsky,SAO,320900,349100,1337,42,19,33,7.5,10.0
2023-02,Timiryazevsky,SAO,310100,342600,1292,79,76,34,7.5,10.0
2023-03,Timiryazevsky,SAO,313900,341200,1308,172,70,69,7.5,10.0
2023-04,Timiryazevsky,SAO,322700,369800,1345,66,33,91,7.5,10.0
2023-05,Timiryazevsky,SAO,318800,354100,1328,134,39,42,7.5,10.0
2023-06,Timiryazevsky,SAO,330300,361300,1376,174,45,110,7.5,10.0
2023-07,Timiryazevsky,SAO,322100,352000,1342,24,71,30,13.0,15.5
2023-08,Timiryazevsky,SAO,344900,376200,1437,120,59,60,13.0,15.5
2023-09,Timiryazevsky,SAO,330100,371100,1375,55,29,95,13.0,15.5
2023-10,Timiryazevsky,SAO,333800,373800,1391,115,29,79,13.0,15.5
2023-11,Timiryazevsky,SAO,355100,389400,1479,39,42,61,13.0,15.5
2023-12,Timiryazevsky,SAO,340800,376700,1420,148,69,14,13.0,15.5
2024-01,Timiryazevsky,SAO,339800,363200,1416,178,39,62,16.0,18.5
2024-02,Timiryazevsky,SAO,351700,381800,1466,187,20,77,16.0,18.5
2024-03,Timiryazevsky,SAO,336700,363800,1403,191,27,18,16.0,18.5
2024-04,Timiryazevsky,SAO,349000,369800,1454,161,42,10,16.0,18.5
2024-05,Timiryazevsky,SAO,348300,395700,1451,182,36,16,16.0,18.5
2024-06,Timiryazevsky,SAO,340200,370700,1418,130,55,27,16.0,18.5
2024-07,Timiryazevsky,SAO,337500,388500,1406,60,35,97,16.0,18.5
2024-08,Timiryazevsky,SAO,342200,379100,1426,124,62,64,16.0,18.5
2024-09,Timiryazevsky,SAO,338400,373900,1410,162,32,94,16.0,18.5
2024-10,Timiryazevsky,SAO,348200,385400,1451,176,64,87,21.0,23.5
2024-11,Timiryazevsky,SAO,323900,366300,1350,196,56,91,21.0,23.5
2024-12,Timiryazevsky,SAO,339100,378000,1413,60,75,77,21.0,23.5
2025-01,Timiryazevsky,SAO,337000,377300,1404,108,67,99,21.0,23.5
2025-02,Timiryazevsky,SAO,330400,370700,1377,76,58,53,21.0,23.5
2025-03,Timiryazevsky,SAO,342900,364600,1429,130,64,41,21.0,23.5
2025-04,Timiryazevsky,SAO,336200,371900,1401,95,54,112,21.0,23.5
2025-05,Timiryazevsky,SAO,338200,367300,1409,156,19,82,21.0,23.5
