YEAR_MONTH,DISTRICT,OKRUG,SECONDARY_PRICE_PER_SQM,RENTAL_PRICE_PER_SQM_MONTHLY,AVG_MORTGAGE_RATE_PCT
2021-10,Novogireyevo,VAO,256200,1068,11
2021-10,Lianozovo,SVAO,235000,979,11
2021-10,Voykovsky,SAO,279100,1163,11
2021-10,Ivanovskoye,VAO,222000,925,11
2021-10,Marushkinskoye,NAO,146800,612,11
2021-10,Babushkinsky,SVAO,247600,1032,11
2021-10,Cheryomushki,YuZAO,348900,1454,11
2021-10,Filyovsky Park,ZAO,383200,1597,11
2021-10,Moskovsky,NAO,192100,801,11
2021-10,Pokrovskoye-Streshnevo,SZAO,312900,1304,11
2021-10,Bibirevo,SVAO,239200,997,11
2021-10,Marfino,SVAO,252300,1051,11
2021-10,Moskvorechye-Saburovo,YuAO,244800,1020,11
2021-10,Orekhovo-Borisovo Severnoye,YuAO,220500,919,11
2021-10,Beskudnikovsky,SAO,236400,985,11
2021-10,Shchapovskoye,TAO,98900,412,11
2021-10,Arbat,CAO,651900,2716,11
2021-10,Nagatino-Sadovniki,YuAO,273800,1141,11
2021-10,Kievsky,TAO,93800,391,11
2021-10,Rostokino,SVAO,246100,1026,11
2021-10,Ostankinsky,SVAO,314600,1311,11
2021-10,Nagatinsky Zaton,YuAO,280300,1168,11
2021-10,Filimonkovskoye,NAO,167200,697,11
2021-10,Losinoostrovsky,SVAO,235400,981,11
2021-10,Gagarinsky,YuZAO,418600,1744,11
2021-10,Troparyovo-Nikulino,ZAO,378800,1578,11
2021-10,Kotlovka,YuZAO,339700,1415,11
2021-10,Krylatskoye,SZAO,405600,1690,11
2021-10,Maryina Roshcha,SVAO,299600,1248,11
2021-10,Basmanny,CAO,491200,2047,11
2021-10,Fili-Davydkovo,ZAO,375500,1565,11
2021-10,Koptevo,SAO,271300,1130,11
2021-10,Klyonovskoye,TAO,92100,384,11
2021-10,Mitino,SZAO,277400,1156,11
2021-11,Chertanovo Yuzhnoye,YuAO,226900,945,11
2021-11,Orekhovo-Borisovo Severnoye,YuAO,218400,910,11
2021-11,Marushkinskoye,NAO,148900,621,11
2021-11,Basmanny,CAO,497400,2072,11
2021-11,Presnensky,CAO,608500,2535,11
2021-11,Yuzhnoye Medvedkovo,SVAO,237200,988,11
2021-11,Tagansky,CAO,456300,1901,11
2021-11,Ryazanovskoye,NAO,155400,648,11
2021-11,Sosenskoye,NAO,195700,815,11
2021-11,Troparyovo-Nikulino,ZAO,377900,1575,11
2021-11,Savyolovsky,SAO,329400,1372,11
2021-11,Yaroslavsky,SVAO,234100,976,11
2021-11,Cheryomushki,YuZAO,341700,1424,11
2021-11,Severnoye Medvedkovo,SVAO,253000,1054,11
2021-11,Filyovsky Park,ZAO,377900,1574,11
2021-11,Zelenograd,ZelAO,160100,667,11
2021-11,Kotlovka,YuZAO,332400,1385,11
2021-11,Solntsevo,ZAO,302000,1258,11
2021-11,Timiryazevsky,SAO,281400,1172,11
2021-11,Zamoskvorechye,CAO,559500,2331,11
2021-11,Veshnyaki,VAO,219500,915,11
2021-11,Khoroshyovsky,SAO,353800,1474,11
2021-11,Sokolniki,VAO,300100,1250,11
2021-11,Kokoshkino,NAO,155600,648,11
2021-11,Voskresenskoye,NAO,186500,777,11
2021-11,Vnukovo,ZAO,255800,1066,11
2021-11,Mikhaylovo-Yartsevskoye,TAO,99600,415,11
2021-11,Begovoy,SAO,359300,1497,11
2021-11,Losinoostrovsky,SVAO,242800,1012,11
2021-11,Rogovskoye,TAO,95000,396,11
2021-11,Biryulyovo Zapadnoye,YuAO,212200,884,11
2021-11,Severny,SVAO,210200,876,11
2021-11,Ramenki,ZAO,419200,1747,11
2021-11,Lomonosovsky,YuZAO,401200,1672,11
2021-11,Troitsk,TAO,141400,589,11
2021-11,Krasnopakhorskoye,TAO,113900,475,11
2021-11,Arbat,CAO,636800,2653,11
2021-11,Kurkino,SZAO,328800,1370,11
2021-11,Bibirevo,SVAO,232600,969,11
2021-11,Obruchevsky,YuZAO,341000,1421,11
2021-11,Voykovsky,SAO,287900,1199,11
2021-11,Beskudnikovsky,SAO,240000,1000,11
2021-11,Nagorny,YuAO,276600,1153,11
2021-11,Ivanovskoye,VAO,232300,968,11
2021-11,Maryina Roshcha,SVAO,305100,1271,11
2021-11,Izmaylovo,VAO,266300,1110,11
2021-11,Yasenevo,YuZAO,321000,1337,11
2021-11,Chertanovo Severnoye,YuAO,251700,1049,11
2021-11,Ochakovo-Matveyevskoye,ZAO,295300,1230,11
2021-11,Golovinsky,SAO,263000,1096,11
2021-11,Koptevo,SAO,270200,1126,11
2021-11,Levoberezhny,SAO,252400,1052,11
2021-11,Brateyevo,YuAO,224900,937,11
2021-11,Butyrsky,SVAO,286000,1192,11
2021-11,Otradnoye,SVAO,258800,1078,11
2021-11,Severnoye Tushino,SZAO,297800,1241,11
2021-11,Shchukino,SZAO,339200,1413,11
2021-11,Mozhaysky,ZAO,319600,1332,11
2021-11,Zyuzino,YuZAO,330100,1376,11
2021-11,Nagatinsky Zaton,YuAO,301300,1255,11
2021-11,Zyablikovo,YuAO,218500,911,11
2021-11,Klyonovskoye,TAO,99800,416,11
2021-11,Novogireyevo,VAO,251500,1048,11
2021-11,Novo-Peredelkino,ZAO,271300,1131,11
2021-11,Bogorodskoye,VAO,259700,1082,11
2021-11,Metrogorodok,VAO,233200,972,11
2021-11,Aeroport,SAO,313600,1307,11
2021-11,Krasnoselsky,CAO,477500,1990,11
2021-11,Altufyevsky,SVAO,236900,987,11
2021-11,Desyonovskoye,NAO,189300,789,11
2021-11,Vostochnoye Izmaylovo,VAO,255500,1065,11
2021-11,Nagatino-Sadovniki,YuAO,276800,1154,11
2021-11,Moskovsky,NAO,194600,811,11
2021-11,Sviblovo,SVAO,251800,1049,11
2021-11,Lianozovo,SVAO,228900,954,11
2021-11,Vostochny,VAO,212600,886,11
2021-11,Tyoply Stan,YuZAO,294300,1226,11
2021-11,Severnoye Butovo,YuZAO,282700,1178,11
2021-11,Mosrentgen,NAO,193300,805,11
2021-11,Novofyodorovskoye,TAO,97300,406,11
2021-11,Dorogomilovo,ZAO,474200,1976,11
2021-11,Yuzhnoye Tushino,SZAO,308500,1286,11
2021-11,Tverskoy,CAO,657100,2738,11
2021-11,Strogino,SZAO,341100,1421,11
2021-11,Shchapovskoye,TAO,103300,430,11
2021-11,Yakimanka,CAO,631300,2630,11
2021-11,Filimonkovskoye,NAO,167900,699,11
2021-11,Zapadnoye Degunino,SAO,234400,977,11
2021-11,Sokol,SAO,354300,1476,11
2021-11,Sokolinaya Gora,VAO,258000,1075,11
2021-11,Konkovo,YuZAO,335000,1396,11
2021-11,Khamovniki,CAO,683200,2847,11
2021-11,Vnukovskoye,NAO,193300,805,11
2021-11,Fili-Davydkovo,ZAO,380900,1587,11
2021-11,Gagarinsky,YuZAO,439300,1830,11
2021-11,Molzhaninovsky,SAO,206700,861,11
2021-11,Chertanovo Tsentralnoye,YuAO,240900,1004,11
2021-11,Donskoy,YuAO,340300,1418,11
2021-11,Prospekt Vernadskogo,ZAO,415800,1732,11
2021-11,Babushkinsky,SVAO,250000,1041,11
2021-11,Biryulyovo Vostochnoye,YuAO,222200,926,11
2021-11,Perovo,VAO,247700,1032,11
2021-11,Krylatskoye,SZAO,390800,1629,11
2021-11,Novokosino,VAO,243500,1015,11
2021-11,Khoroshyovo-Mnyovniki,SZAO,351200,1463,11
2021-11,Kuntsevo,ZAO,333400,1389,11
2021-11,Preobrazhenskoye,VAO,283600,1182,11
2021-11,Meshchansky,CAO,500100,2084,11
2021-11,Pokrovskoye-Streshnevo,SZAO,317700,1324,11
2021-11,Orekhovo-Borisovo Yuzhnoye,YuAO,230900,962,11
2021-11,Tsaritsyno,YuAO,234100,976,11
2021-11,Kosino-Ukhtomsky,VAO,214700,895,11
2021-11,Severnoye Izmaylovo,VAO,253600,1056,11
2021-11,Marfino,SVAO,251700,1049,11
2021-11,Alekseevsky,SVAO,303100,1263,11
2021-11,Khovrino,SAO,239600,998,11
2021-11,Rostokino,SVAO,246800,1028,11
2021-11,Yuzhnoye Butovo,YuZAO,260200,1084,11
2021-11,Golyanovo,VAO,224500,935,11
2021-11,Pervomayskoye,TAO,113100,471,11
2021-11,Dmitrovsky,SAO,234500,977,11
2021-11,Ostankinsky,SVAO,308900,1287,11
2021-11,Voronovskoye,TAO,101400,423,11
2021-11,Kievsky,TAO,97900,408,11
2021-11,Moskvorechye-Saburovo,YuAO,245900,1025,11
2021-11,Akademichesky,YuZAO,366600,1528,11
2021-11,Danilovsky,YuAO,323900,1350,11
2021-11,Shcherbinka,NAO,184900,770,11
2021-11,Mitino,SZAO,276600,1152,11
2021-12,Yuzhnoye Medvedkovo,SVAO,255200,1063,11
2021-12,Krasnopakhorskoye,TAO,122700,511,11
2021-12,Novofyodorovskoye,TAO,99800,416,11
2021-12,Nagorny,YuAO,281600,1174,11
2021-12,Basmanny,CAO,520500,2169,11
2021-12,Konkovo,YuZAO,331900,1383,11
2021-12,Klyonovskoye,TAO,96600,402,11
2021-12,Aeroport,SAO,322900,1345,11
2021-12,Biryulyovo Zapadnoye,YuAO,212800,887,11
2021-12,Khovrino,SAO,248800,1037,11
2021-12,Yasenevo,YuZAO,325600,1357,11
2021-12,Pokrovskoye-Streshnevo,SZAO,309000,1288,11
2021-12,Yuzhnoye Tushino,SZAO,302500,1261,11
2021-12,Ostankinsky,SVAO,307100,1279,11
2021-12,Bogorodskoye,VAO,261500,1089,11
2021-12,Kuntsevo,ZAO,354100,1476,11
2021-12,Perovo,VAO,270700,1128,11
2021-12,Biryulyovo Vostochnoye,YuAO,208800,870,11
2021-12,Mitino,SZAO,292600,1219,11
2021-12,Akademichesky,YuZAO,381900,1591,11
2021-12,Moskvorechye-Saburovo,YuAO,247000,1029,11
2021-12,Dmitrovsky,SAO,230000,958,11
2021-12,Pervomayskoye,TAO,109000,454,11
2021-12,Preobrazhenskoye,VAO,274600,1144,11
2021-12,Sokol,SAO,346800,1445,11
2021-12,Lianozovo,SVAO,224100,934,11
2021-12,Maryina Roshcha,SVAO,308400,1285,11
2021-12,Desyonovskoye,NAO,184400,768,11
2021-12,Novogireyevo,VAO,261900,1091,11
2021-12,Mosrentgen,NAO,194500,810,11
2021-12,Nagatinsky Zaton,YuAO,293800,1224,11
2021-12,Chertanovo Tsentralnoye,YuAO,239400,997,11
2021-12,Fili-Davydkovo,ZAO,370900,1546,11
2021-12,Zapadnoye Degunino,SAO,233700,974,11
2021-12,Tverskoy,CAO,644000,2683,11
2021-12,Dorogomilovo,ZAO,500100,2084,11
2021-12,Shchapovskoye,TAO,102800,428,11
2021-12,Vnukovskoye,NAO,205200,855,11
2021-12,Veshnyaki,VAO,234700,978,11
2021-12,Kurkino,SZAO,347000,1446,11
2021-12,Rogovskoye,TAO,98000,408,11
2021-12,Begovoy,SAO,340800,1420,11
2021-12,Mikhaylovo-Yartsevskoye,TAO,100900,420,11
2021-12,Mozhaysky,ZAO,328900,1370,11
2021-12,Sokolniki,VAO,305900,1275,11
2021-12,Butyrsky,SVAO,289300,1205,11
2021-12,Voykovsky,SAO,287400,1198,11
2021-12,Filyovsky Park,ZAO,396500,1652,11
2021-12,Chertanovo Severnoye,YuAO,252600,1053,11
2021-12,Ivanovskoye,VAO,231200,963,11
2021-12,Levoberezhny,SAO,254100,1059,11
2021-12,Timiryazevsky,SAO,302000,1258,11
2021-12,Kotlovka,YuZAO,352900,1471,11
2021-12,Zelenograd,ZelAO,170300,709,11
2021-12,Ramenki,ZAO,425100,1771,11
2021-12,Yaroslavsky,SVAO,249600,1040,11
2021-12,Savyolovsky,SAO,337100,1404,11
2021-12,Sosenskoye,NAO,200200,834,11
2021-12,Tagansky,CAO,482100,2009,11
2021-12,Vostochny,VAO,210100,875,11
2021-12,Kosino-Ukhtomsky,VAO,233800,974,11
2021-12,Marfino,SVAO,257300,1072,11
2021-12,Tyoply Stan,YuZAO,304300,1268,11
2021-12,Beskudnikovsky,SAO,236700,986,11
2021-12,Voronovskoye,TAO,101700,424,11
2021-12,Ochakovo-Matveyevskoye,ZAO,332400,1385,11
2021-12,Koptevo,SAO,273000,1138,11
2021-12,Golyanovo,VAO,239100,996,11
2021-12,Rostokino,SVAO,266100,1109,11
2021-12,Brateyevo,YuAO,231600,965,11
2021-12,Otradnoye,SVAO,261700,1091,11
2021-12,Shchukino,SZAO,373200,1555,11
2021-12,Voskresenskoye,NAO,182800,762,11
2021-12,Kokoshkino,NAO,157300,655,11
2021-12,Yakimanka,CAO,613200,2555,11
2021-12,Losinoostrovsky,SVAO,256000,1067,11
2021-12,Sviblovo,SVAO,256200,1067,11
2021-12,Danilovsky,YuAO,312700,1303,11
2021-12,Khoroshyovsky,SAO,363600,1515,11
2021-12,Lomonosovsky,YuZAO,424100,1767,11
2021-12,Vostochnoye Izmaylovo,VAO,251600,1048,11
2021-12,Krasnoselsky,CAO,487400,2031,11
2021-12,Metrogorodok,VAO,241300,1005,11
2021-12,Zamoskvorechye,CAO,561100,2338,11
2021-12,Troitsk,TAO,137600,573,11
2021-12,Severnoye Medvedkovo,SVAO,258200,1076,11
2021-12,Alekseevsky,SVAO,312800,1303,11
2021-12,Shcherbinka,NAO,181200,755,11
2021-12,Severnoye Izmaylovo,VAO,252000,1050,11
2021-12,Orekhovo-Borisovo Yuzhnoye,YuAO,227300,947,11
2021-12,Cheryomushki,YuZAO,352800,1470,11
2021-12,Donskoy,YuAO,319700,1332,11
2021-12,Ryazanovskoye,NAO,158000,658,11
2021-12,Sokolinaya Gora,VAO,250200,1043,11
2021-12,Meshchansky,CAO,496100,2067,11
2021-12,Severnoye Tushino,SZAO,284900,1187,11
2021-12,Zyablikovo,YuAO,228300,951,11
2021-12,Khoroshyovo-Mnyovniki,SZAO,387100,1613,11
2021-12,Zyuzino,YuZAO,314600,1311,11
2021-12,Solntsevo,ZAO,288300,1201,11
2021-12,Krylatskoye,SZAO,393400,1639,11
2021-12,Chertanovo Yuzhnoye,YuAO,219500,915,11
2021-12,Golovinsky,SAO,258900,1079,11
2021-12,Babushkinsky,SVAO,268200,1118,11
2021-12,Prospekt Vernadskogo,ZAO,437000,1821,11
2021-12,Novokosino,VAO,235900,983,11
2021-12,Kievsky,TAO,98400,410,11
2021-12,Orekhovo-Borisovo Severnoye,YuAO,223600,932,11
2021-12,Arbat,CAO,656800,2737,11
2021-12,Presnensky,CAO,601600,2507,11
2021-12,Molzhaninovsky,SAO,211300,880,11
2021-12,Nagatino-Sadovniki,YuAO,288300,1201,11
2021-12,Khamovniki,CAO,710000,2958,11
2021-12,Tsaritsyno,YuAO,240900,1004,11
2021-12,Strogino,SZAO,357300,1489,11
2021-12,Severnoye Butovo,YuZAO,297100,1238,11
2021-12,Moskovsky,NAO,201100,838,11
2021-12,Altufyevsky,SVAO,228800,953,11
2021-12,Troparyovo-Nikulino,ZAO,380500,1585,11
2021-12,Gagarinsky,YuZAO,440900,1837,11
2021-12,Bibirevo,SVAO,246000,1025,11
2021-12,Marushkinskoye,NAO,154900,645,11
2021-12,Filimonkovskoye,NAO,164500,686,11
2021-12,Yuzhnoye Butovo,YuZAO,267000,1112,11
2021-12,Obruchevsky,YuZAO,361100,1504,11
2021-12,Novo-Peredelkino,ZAO,266500,1110,11
2021-12,Vnukovo,ZAO,266400,1110,11
2021-12,Izmaylovo,VAO,269500,1123,11
2021-12,Severny,SVAO,210300,876,11
2022-01,Biryulyovo Vostochnoye,YuAO,211300,880,22.5
2022-01,Babushkinsky,SVAO,247900,1033,22.5
2022-01,Khoroshyovo-Mnyovniki,SZAO,336400,1402,22.5
2022-01,Sosenskoye,NAO,204500,852,22.5
2022-01,Molzhaninovsky,SAO,214700,895,22.5
2022-01,Novogireyevo,VAO,258600,1077,22.5
2022-01,Dmitrovsky,SAO,237500,990,22.5
2022-01,Akademichesky,YuZAO,378900,1579,22.5
2022-01,Marfino,SVAO,279400,1164,22.5
2022-01,Strogino,SZAO,382900,1595,22.5
2022-01,Zapadnoye Degunino,SAO,254000,1059,22.5
2022-01,Kuntsevo,ZAO,352100,1467,22.5
2022-01,Dorogomilovo,ZAO,509100,2121,22.5
2022-01,Novokosino,VAO,235000,979,22.5
2022-01,Meshchansky,CAO,492800,2053,22.5
2022-01,Ryazanovskoye,NAO,165600,690,22.5
2022-01,Sokolniki,VAO,297400,1239,22.5
2022-01,Maryina Roshcha,SVAO,313200,1305,22.5
2022-01,Ramenki,ZAO,437600,1823,22.5
2022-01,Shchapovskoye,TAO,106700,445,22.5
2022-01,Desyonovskoye,NAO,188500,785,22.5
2022-01,Vnukovskoye,NAO,207800,866,22.5
2022-01,Alekseevsky,SVAO,312200,1301,22.5
2022-01,Kosino-Ukhtomsky,VAO,220700,920,22.5
2022-01,Zyablikovo,YuAO,228200,951,22.5
2022-01,Donskoy,YuAO,341900,1425,22.5
2022-01,Tyoply Stan,YuZAO,298500,1244,22.5
2022-01,Krasnoselsky,CAO,490700,2045,22.5
2022-01,Vostochnoye Izmaylovo,VAO,251700,1049,22.5
2022-01,Mosrentgen,NAO,215800,899,22.5
2022-01,Bogorodskoye,VAO,262100,1092,22.5
2022-01,Metrogorodok,VAO,234200,976,22.5
2022-01,Gagarinsky,YuZAO,435600,1815,22.5
2022-01,Danilovsky,YuAO,324000,1350,22.5
2022-01,Lianozovo,SVAO,242300,1009,22.5
2022-01,Nagatinsky Zaton,YuAO,300900,1254,22.5
2022-01,Sviblovo,SVAO,254300,1060,22.5
2022-01,Sokol,SAO,368600,1536,22.5
2022-01,Preobrazhenskoye,VAO,288900,1204,22.5
2022-01,Altufyevsky,SVAO,231200,963,22.5
2022-01,Orekhovo-Borisovo Severnoye,YuAO,234500,977,22.5
2022-01,Golyanovo,VAO,234700,978,22.5
2022-01,Filimonkovskoye,NAO,166300,693,22.5
2022-01,Chertanovo Tsentralnoye,YuAO,249800,1041,22.5
2022-01,Rostokino,SVAO,263700,1099,22.5
2022-01,Nagatino-Sadovniki,YuAO,295700,1232,22.5
2022-01,Pervomayskoye,TAO,107600,448,22.5
2022-01,Voronovskoye,TAO,104600,436,22.5
2022-01,Moskvorechye-Saburovo,YuAO,262800,1095,22.5
2022-01,Moskovsky,NAO,206600,861,22.5
2022-01,Khamovniki,CAO,698800,2912,22.5
2022-01,Fili-Davydkovo,ZAO,397000,1654,22.5
2022-01,Kievsky,TAO,96700,403,22.5
2022-01,Perovo,VAO,256200,1068,22.5
2022-01,Prospekt Vernadskogo,ZAO,418000,1742,22.5
2022-01,Tverskoy,CAO,651100,2713,22.5
2022-01,Mitino,SZAO,291400,1214,22.5
2022-01,Krylatskoye,SZAO,396400,1652,22.5
2022-01,Kokoshkino,NAO,163900,683,22.5
2022-01,Begovoy,SAO,344300,1435,22.5
2022-01,Kurkino,SZAO,321700,1340,22.5
2022-01,Aeroport,SAO,323800,1349,22.5
2022-01,Rogovskoye,TAO,96900,404,22.5
2022-01,Khoroshyovsky,SAO,379000,1579,22.5
2022-01,Lomonosovsky,YuZAO,454600,1894,22.5
2022-01,Nagorny,YuAO,291700,1215,22.5
2022-01,Troitsk,TAO,141600,590,22.5
2022-01,Mozhaysky,ZAO,338900,1412,22.5
2022-01,Zamoskvorechye,CAO,585200,2439,22.5
2022-01,Ostankinsky,SVAO,311200,1297,22.5
2022-01,Otradnoye,SVAO,248600,1036,22.5
2022-01,Voskresenskoye,NAO,190200,792,22.5
2022-01,Butyrsky,SVAO,288600,1203,22.5
2022-01,Voykovsky,SAO,285500,1189,22.5
2022-01,Yuzhnoye Butovo,YuZAO,272100,1134,22.5
2022-01,Koptevo,SAO,270200,1126,22.5
2022-01,Yasenevo,YuZAO,325600,1357,22.5
2022-01,Novo-Peredelkino,ZAO,270400,1127,22.5
2022-01,Marushkinskoye,NAO,150000,625,22.5
2022-01,Yuzhnoye Tushino,SZAO,304000,1267,22.5
2022-01,Pokrovskoye-Streshnevo,SZAO,341300,1422,22.5
2022-01,Beskudnikovsky,SAO,247200,1030,22.5
2022-01,Tsaritsyno,YuAO,243400,1014,22.5
2022-01,Krasnopakhorskoye,TAO,112400,468,22.5
2022-01,Vnukovo,ZAO,266200,1109,22.5
2022-01,Troparyovo-Nikulino,ZAO,392100,1634,22.5
2022-01,Yuzhnoye Medvedkovo,SVAO,262900,1095,22.5
2022-01,Ochakovo-Matveyevskoye,ZAO,321500,1339,22.5
2022-01,Obruchevsky,YuZAO,358700,1494,22.5
2022-01,Severny,SVAO,218300,909,22.5
2022-01,Biryulyovo Zapadnoye,YuAO,216500,902,22.5
2022-01,Khovrino,SAO,246300,1026,22.5
2022-01,Bibirevo,SVAO,250900,1045,22.5
2022-01,Klyonovskoye,TAO,96900,404,22.5
2022-01,Shchukino,SZAO,352300,1468,22.5
2022-01,Levoberezhny,SAO,270900,1129,22.5
2022-01,Zyuzino,YuZAO,332200,1384,22.5
2022-01,Ivanovskoye,VAO,245000,1021,22.5
2022-01,Basmanny,CAO,509800,2124,22.5
2022-01,Severnoye Medvedkovo,SVAO,256300,1068,22.5
2022-01,Severnoye Tushino,SZAO,285400,1189,22.5
2022-01,Presnensky,CAO,642200,2676,22.5
2022-01,Izmaylovo,VAO,287700,1199,22.5
2022-01,Sokolinaya Gora,VAO,252600,1052,22.5
2022-01,Arbat,CAO,667200,2780,22.5
2022-01,Yaroslavsky,SVAO,241100,1005,22.5
2022-01,Chertanovo Yuzhnoye,YuAO,235100,979,22.5
2022-01,Orekhovo-Borisovo Yuzhnoye,YuAO,221600,923,22.5
2022-01,Savyolovsky,SAO,352700,1470,22.5
2022-01,Vostochny,VAO,219600,915,22.5
2022-01,Severnoye Izmaylovo,VAO,259600,1082,22.5
2022-01,Tagansky,CAO,487000,2029,22.5
2022-01,Cheryomushki,YuZAO,347200,1447,22.5
2022-01,Losinoostrovsky,SVAO,265600,1107,22.5
2022-01,Zelenograd,ZelAO,158900,662,22.5
2022-01,Filyovsky Park,ZAO,388400,1618,22.5
2022-01,Konkovo,YuZAO,335900,1399,22.5
2022-01,Chertanovo Severnoye,YuAO,250100,1042,22.5
2022-01,Yakimanka,CAO,620300,2584,22.5
2022-01,Mikhaylovo-Yartsevskoye,TAO,105500,440,22.5
2022-01,Solntsevo,ZAO,289100,1204,22.5
2022-01,Shcherbinka,NAO,193800,808,22.5
2022-01,Veshnyaki,VAO,234700,978,22.5
2022-01,Severnoye Butovo,YuZAO,284400,1185,22.5
2022-01,Novofyodorovskoye,TAO,98200,409,22.5
2022-01,Golovinsky,SAO,257800,1074,22.5
2022-01,Kotlovka,YuZAO,352400,1468,22.5
2022-01,Timiryazevsky,SAO,320900,1337,22.5
2022-01,Brateyevo,YuAO,219200,913,22.5
2022-02,Rogovskoye,TAO,100100,417,22.5
2022-02,Yasenevo,YuZAO,317500,1323,22.5
2022-02,Arbat,CAO,671300,2797,22.5
2022-02,Desyonovskoye,NAO,184200,768,22.5
2022-02,Aeroport,SAO,325100,1355,22.5
2022-02,Khamovniki,CAO,690500,2877,22.5
2022-02,Novofyodorovskoye,TAO,99100,413,22.5
2022-02,Preobrazhenskoye,VAO,274900,1146,22.5
2022-02,Nagatino-Sadovniki,YuAO,293000,1221,22.5
2022-02,Shcherbinka,NAO,194200,809,22.5
2022-02,Losinoostrovsky,SVAO,254500,1060,22.5
2022-02,Savyolovsky,SAO,333900,1391,22.5
2022-02,Sokolinaya Gora,VAO,252100,1050,22.5
2022-02,Sokolniki,VAO,296300,1235,22.5
2022-02,Marfino,SVAO,263100,1096,22.5
2022-02,Chertanovo Yuzhnoye,YuAO,230300,960,22.5
2022-02,Dmitrovsky,SAO,236300,985,22.5
2022-02,Severnoye Butovo,YuZAO,298100,1242,22.5
2022-02,Veshnyaki,VAO,232600,969,22.5
2022-02,Krylatskoye,SZAO,411700,1716,22.5
2022-02,Sosenskoye,NAO,205200,855,22.5
2022-02,Voskresenskoye,NAO,187000,779,22.5
2022-02,Tyoply Stan,YuZAO,295500,1231,22.5
2022-02,Perovo,VAO,253500,1056,22.5
2022-02,Zapadnoye Degunino,SAO,247000,1029,22.5
2022-02,Molzhaninovsky,SAO,218800,912,22.5
2022-02,Kurkino,SZAO,334100,1392,22.5
2022-02,Vostochnoye Izmaylovo,VAO,246000,1025,22.5
2022-02,Kotlovka,YuZAO,336600,1402,22.5
2022-02,Tverskoy,CAO,613000,2554,22.5
2022-02,Vnukovo,ZAO,268900,1120,22.5
2022-02,Zamoskvorechye,CAO,553900,2308,22.5
2022-02,Severnoye Tushino,SZAO,288500,1202,22.5
2022-02,Severnoye Medvedkovo,SVAO,250600,1044,22.5
2022-02,Solntsevo,ZAO,292600,1219,22.5
2022-02,Golovinsky,SAO,270900,1129,22.5
2022-02,Yakimanka,CAO,647400,2698,22.5
2022-02,Brateyevo,YuAO,227100,946,22.5
2022-02,Ochakovo-Matveyevskoye,ZAO,337500,1406,22.5
2022-02,Otradnoye,SVAO,251500,1048,22.5
2022-02,Kokoshkino,NAO,159200,663,22.5
2022-02,Troitsk,TAO,140500,585,22.5
2022-02,Nagorny,YuAO,282000,1175,22.5
2022-02,Lomonosovsky,YuZAO,440400,1835,22.5
2022-02,Khoroshyovsky,SAO,384600,1602,22.5
2022-02,Severnoye Izmaylovo,VAO,271000,1129,22.5
2022-02,Shchukino,SZAO,357400,1489,22.5
2022-02,Bibirevo,SVAO,244000,1016,22.5
2022-02,Severny,SVAO,212800,887,22.5
2022-02,Troparyovo-Nikulino,ZAO,392300,1635,22.5
2022-02,Tsaritsyno,YuAO,232400,969,22.5
2022-02,Marushkinskoye,NAO,151600,632,22.5
2022-02,Obruchevsky,YuZAO,355400,1481,22.5
2022-02,Novo-Peredelkino,ZAO,279100,1163,22.5
2022-02,Yuzhnoye Butovo,YuZAO,276100,1151,22.5
2022-02,Presnensky,CAO,622300,2593,22.5
2022-02,Zyablikovo,YuAO,231200,963,22.5
2022-02,Konkovo,YuZAO,334200,1392,22.5
2022-02,Beskudnikovsky,SAO,234600,978,22.5
2022-02,Golyanovo,VAO,231300,964,22.5
2022-02,Ramenki,ZAO,437500,1823,22.5
2022-02,Strogino,SZAO,364400,1518,22.5
2022-02,Filimonkovskoye,NAO,164100,684,22.5
2022-02,Koptevo,SAO,263300,1097,22.5
2022-02,Moskovsky,NAO,192900,804,22.5
2022-02,Metrogorodok,VAO,245700,1024,22.5
2022-02,Altufyevsky,SVAO,236400,985,22.5
2022-02,Orekhovo-Borisovo Severnoye,YuAO,224200,934,22.5
2022-02,Gagarinsky,YuZAO,441300,1839,22.5
2022-02,Krasnoselsky,CAO,464900,1937,22.5
2022-02,Danilovsky,YuAO,307700,1282,22.5
2022-02,Novokosino,VAO,247700,1032,22.5
2022-02,Sviblovo,SVAO,263900,1100,22.5
2022-02,Shchapovskoye,TAO,106600,444,22.5
2022-02,Rostokino,SVAO,242400,1010,22.5
2022-02,Voronovskoye,TAO,106500,444,22.5
2022-02,Ryazanovskoye,NAO,160900,670,22.5
2022-02,Prospekt Vernadskogo,ZAO,447300,1864,22.5
2022-02,Kievsky,TAO,99500,415,22.5
2022-02,Babushkinsky,SVAO,260100,1084,22.5
2022-02,Meshchansky,CAO,474300,1976,22.5
2022-02,Alekseevsky,SVAO,310600,1294,22.5
2022-02,Donskoy,YuAO,342600,1427,22.5
2022-02,Cheryomushki,YuZAO,358800,1495,22.5
2022-02,Khoroshyovo-Mnyovniki,SZAO,357600,1490,22.5
2022-02,Orekhovo-Borisovo Yuzhnoye,YuAO,220400,919,22.5
2022-02,Akademichesky,YuZAO,383800,1599,22.5
2022-02,Ivanovskoye,VAO,230700,961,22.5
2022-02,Basmanny,CAO,514200,2142,22.5
2022-02,Yaroslavsky,SVAO,238800,995,22.5
2022-02,Vostochny,VAO,213000,887,22.5
